"state","state_abbrev","organization","comm_name","sci_name","season","year","month","date","zone","block_id","site","lat_dd","long_dd","survey_id","domoic_id","domoic_tissue","domoic_ppm","domoic_mod","notes"
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02252","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02253","viscera",4.7,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02254","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02255","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02256","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02257","viscera",12,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02258","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02259","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02260","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02261","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02262","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02263","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02264","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02265","viscera",10,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02266","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02267","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02268","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02269","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02270","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02271","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02272","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02273","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02274","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02275","viscera",4.7,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02276","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-09,NA,NA,"The Tides",NA,NA,"2010-11-09-CA-NA-The Tides","F10C02277","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",102,"Pelican Bay",41.871369,-124.324551,"2010-11-10-CA-A-Pelican Bay","F10C02278","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",102,"Pelican Bay",41.871369,-124.324551,"2010-11-10-CA-A-Pelican Bay","F10C02279","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",102,"Pelican Bay",41.871369,-124.324551,"2010-11-10-CA-A-Pelican Bay","F10C02280","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",102,"Pelican Bay",41.871369,-124.324551,"2010-11-10-CA-A-Pelican Bay","F10C02281","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",102,"Pelican Bay",41.871369,-124.324551,"2010-11-10-CA-A-Pelican Bay","F10C02282","viscera",5.1,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",102,"Pelican Bay",41.871369,-124.324551,"2010-11-10-CA-A-Pelican Bay","F10C02283","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",115,"Klamath River",41.533913,-124.227427,"2010-11-10-CA-A-Klamath River","F10C02284","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",115,"Klamath River",41.533913,-124.227427,"2010-11-10-CA-A-Klamath River","F10C02285","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",115,"Klamath River",41.533913,-124.227427,"2010-11-10-CA-A-Klamath River","F10C02286","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",115,"Klamath River",41.533913,-124.227427,"2010-11-10-CA-A-Klamath River","F10C02287","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",115,"Klamath River",41.533913,-124.227427,"2010-11-10-CA-A-Klamath River","F10C02288","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",115,"Klamath River",41.533913,-124.227427,"2010-11-10-CA-A-Klamath River","F10C02289","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",115,"Klamath River",41.533913,-124.227427,"2010-11-10-CA-A-Klamath River","F10C02290","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",108,"Point St. George",41.770479,-124.254556,"2010-11-10-CA-A-Point St. George","F10C02291","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",108,"Point St. George",41.770479,-124.254556,"2010-11-10-CA-A-Point St. George","F10C02292","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",108,"Point St. George",41.770479,-124.254556,"2010-11-10-CA-A-Point St. George","F10C02293","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",108,"Point St. George",41.770479,-124.254556,"2010-11-10-CA-A-Point St. George","F10C02294","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"A",108,"Point St. George",41.770479,-124.254556,"2010-11-10-CA-A-Point St. George","F10C02295","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02296","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02297","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02298","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02299","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02300","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02301","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02302","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02303","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02304","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02305","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02306","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2010-11-10-CA-B-Humboldt County, OFFSHORE","F10C02307","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02308","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02309","viscera",3.5,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02310","viscera",2.7,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02311","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02312","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02313","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02314","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02315","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02316","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02317","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02318","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2010,2010,11,2010-11-10,"B",NA,"Trinidad Head",41.0515,-124.15,"2010-11-10-CA-B-Trinidad Head","F10C02319","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01540","viscera",2.5,"<","Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01541","viscera",5.7,NA,"Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01542","viscera",2.8,NA,"Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01543","viscera",4.9,NA,"Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01544","viscera",15,NA,"Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01545","viscera",4.3,NA,"Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01546","viscera",10,NA,"Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01547","viscera",2.5,"<","Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01548","viscera",8.1,NA,"Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01549","viscera",6,NA,"Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01550","viscera",9,NA,"Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2011,2011,10,2011-10-26,"E",1038,"Sonoma, OFFSHORE",38.35,-125,"2011-10-26-CA-E-Sonoma, OFFSHORE","F11C01551","viscera",2.5,"<","Location tentative."
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,"E",431,"Bodega Bay",38.275,-123.00833,"2012-10-25-CA-E-Bodega Bay","F12C01893","viscera",5.5,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,"E",431,"Bodega Bay",38.275,-123.00833,"2012-10-25-CA-E-Bodega Bay","F12C01894","viscera",4.6,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,"E",431,"Bodega Bay",38.275,-123.00833,"2012-10-25-CA-E-Bodega Bay","F12C01895","viscera",3.6,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,"E",431,"Bodega Bay",38.275,-123.00833,"2012-10-25-CA-E-Bodega Bay","F12C01896","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,"E",431,"Bodega Bay",38.275,-123.00833,"2012-10-25-CA-E-Bodega Bay","F12C01897","viscera",240,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,"E",431,"Bodega Bay",38.275,-123.00833,"2012-10-25-CA-E-Bodega Bay","F12C01898","viscera",19,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,NA,NA,"North Coast Fisheries",NA,NA,"2012-10-25-CA-NA-North Coast Fisheries","F12C01887","viscera",3.5,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,NA,NA,"North Coast Fisheries",NA,NA,"2012-10-25-CA-NA-North Coast Fisheries","F12C01888","viscera",9.9,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,NA,NA,"North Coast Fisheries",NA,NA,"2012-10-25-CA-NA-North Coast Fisheries","F12C01889","viscera",4.7,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,NA,NA,"North Coast Fisheries",NA,NA,"2012-10-25-CA-NA-North Coast Fisheries","F12C01890","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,NA,NA,"North Coast Fisheries",NA,NA,"2012-10-25-CA-NA-North Coast Fisheries","F12C01891","viscera",8.4,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-25,NA,NA,"North Coast Fisheries",NA,NA,"2012-10-25-CA-NA-North Coast Fisheries","F12C01892","viscera",11,NA,NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-26,"D",NA,"Fort Bragg",39.427582,-123.807304,"2012-10-26-CA-D-Fort Bragg","F12C01899","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-26,"D",NA,"Fort Bragg",39.427582,-123.807304,"2012-10-26-CA-D-Fort Bragg","F12C01900","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-26,"D",NA,"Fort Bragg",39.427582,-123.807304,"2012-10-26-CA-D-Fort Bragg","F12C01901","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-26,"D",NA,"Fort Bragg",39.427582,-123.807304,"2012-10-26-CA-D-Fort Bragg","F12C01902","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-26,"D",NA,"Fort Bragg",39.427582,-123.807304,"2012-10-26-CA-D-Fort Bragg","F12C01903","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-26,"D",NA,"Fort Bragg",39.427582,-123.807304,"2012-10-26-CA-D-Fort Bragg","F12C01904","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-26,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2012-10-26-CA-B-Humboldt County, OFFSHORE","F12C01905","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-26,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2012-10-26-CA-B-Humboldt County, OFFSHORE","F12C01906","viscera",2.5,"<",NA
"California","CA","CDFW","Dungeness crab","Metacarcinus magister",2012,2012,10,2012-10-26,"B",213,"Humboldt County, OFFSHORE",40.785,-124.674,"2012-10-26-CA-B-Humboldt County, OFFSHORE","F12C01907","viscera",2.5,"<",NA
